ROWID,Country,State lgd code,State,YearCode,Year,Crop category,Season,Crop name,Area,Production,Yield
10124,India,35,Andaman And Nicobar Islands,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Moong,0.32,0.14,437.5
10125,India,35,Andaman And Nicobar Islands,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Pulses,0.58,0.28,482.759
10126,India,35,Andaman And Nicobar Islands,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Rabi,Urad,0.26,0.14,538.462
10127,India,35,Andaman And Nicobar Islands,2014,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Cereals,6.6,13.72,2078.788
10128,India,35,Andaman And Nicobar Islands,2014,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Coarse Cereals,0.17,0.6,3529.412
10129,India,35,Andaman And Nicobar Islands,2014,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Foodgrains,6.61,13.73,2077.156
10130,India,35,Andaman And Nicobar Islands,2014,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Maize,0.17,0.6,3529.412
10131,India,35,Andaman And Nicobar Islands,2014,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Pulses,0.01,0.01,1000
10132,India,35,Andaman And Nicobar Islands,2014,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Rice,6.43,13.12,2040.435
10133,India,35,Andaman And Nicobar Islands,2014,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Kharif,Tur,0.01,0.01,1000
10134,India,35,Andaman And Nicobar Islands,2014,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Foodgrains,1.56,0.84,538.462
10135,India,35,Andaman And Nicobar Islands,2014,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Moong,0.91,0.46,505.495
10136,India,35,Andaman And Nicobar Islands,2014,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Others,0.1,0.05,500
10137,India,35,Andaman And Nicobar Islands,2014,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Pulses,1.56,0.84,538.462
10138,India,35,Andaman And Nicobar Islands,2014,"Agriculture Year (Jul - Jun), 2014",Foodgrains,Rabi,Urad,0.55,0.33,600
10139,India,35,Andaman And Nicobar Islands,2015,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Cereals,6.22,13.79,2217.042
10140,India,35,Andaman And Nicobar Islands,2015,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Coarse Cereals,0.12,0.352,2933.333
10141,India,35,Andaman And Nicobar Islands,2015,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Foodgrains,6.221,13.791,2216.766
10142,India,35,Andaman And Nicobar Islands,2015,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Maize,0.12,0.352,2933.333
10143,India,35,Andaman And Nicobar Islands,2015,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Pulses,0.001,0,500
10144,India,35,Andaman And Nicobar Islands,2015,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Rice,6.1,13.438,2202.951
10145,India,35,Andaman And Nicobar Islands,2015,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Kharif,Tur,0.001,0,500
10146,India,35,Andaman And Nicobar Islands,2015,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Foodgrains,1.418,0.921,649.506
10147,India,35,Andaman And Nicobar Islands,2015,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Moong,0.893,0.545,610.302
10148,India,35,Andaman And Nicobar Islands,2015,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Pulses,1.418,0.921,649.506
10149,India,35,Andaman And Nicobar Islands,2015,"Agriculture Year (Jul - Jun), 2015",Foodgrains,Rabi,Urad,0.525,0.376,716.19
10150,India,35,Andaman And Nicobar Islands,2016,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Cereals,4.98,12.81,2572.229
10151,India,35,Andaman And Nicobar Islands,2016,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Coarse Cereals,0.104,0.216,2086.957
10152,India,35,Andaman And Nicobar Islands,2016,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Foodgrains,4.987,12.81,2568.679
10153,India,35,Andaman And Nicobar Islands,2016,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Maize,0.104,0.216,2086.957
10154,India,35,Andaman And Nicobar Islands,2016,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Pulses,0.007,0,42.857
10155,India,35,Andaman And Nicobar Islands,2016,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Rice,4.876,12.594,2582.528
10156,India,35,Andaman And Nicobar Islands,2016,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Kharif,Tur,0.007,0,42.857
10157,India,35,Andaman And Nicobar Islands,2016,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Foodgrains,1.53,0.468,305.556
10158,India,35,Andaman And Nicobar Islands,2016,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Moong,0.77,0.223,289.61
10159,India,35,Andaman And Nicobar Islands,2016,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Pulses,1.53,0.468,305.556
10160,India,35,Andaman And Nicobar Islands,2016,"Agriculture Year (Jul - Jun), 2016",Foodgrains,Rabi,Urad,0.76,0.244,321.711
10161,India,35,Andaman And Nicobar Islands,2016,"Agriculture Year (Jul - Jun), 2016",Oilseeds and Commercial Crops,Kharif,Groundnut,0,0.001,1500
10162,India,35,Andaman And Nicobar Islands,2017,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Cereals,5.384,16.882,3135.44
10163,India,35,Andaman And Nicobar Islands,2017,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Coarse Cereals,0.044,0.038,862
10164,India,35,Andaman And Nicobar Islands,2017,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Foodgrains,5.385,16.882,3134.852
10165,India,35,Andaman And Nicobar Islands,2017,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Maize,0.044,0.038,862
10166,India,35,Andaman And Nicobar Islands,2017,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Pulses,0.001,0.001,500
10167,India,35,Andaman And Nicobar Islands,2017,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Rice,5.341,16.844,3154
10168,India,35,Andaman And Nicobar Islands,2017,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Kharif,Tur,0.001,0.001,500
10169,India,35,Andaman And Nicobar Islands,2017,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Foodgrains,0.549,0.176,321.344
10170,India,35,Andaman And Nicobar Islands,2017,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Moong,0.194,0.06,311
10171,India,35,Andaman And Nicobar Islands,2017,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Pulses,0.549,0.176,321.344
10172,India,35,Andaman And Nicobar Islands,2017,"Agriculture Year (Jul - Jun), 2017",Foodgrains,Rabi,Urad,0.355,0.116,327
10173,India,35,Andaman And Nicobar Islands,2017,"Agriculture Year (Jul - Jun), 2017",Oilseeds and Commercial Crops,Kharif,Groundnut,0,0,
10174,India,35,Andaman And Nicobar Islands,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Cereals,5.424,11.489,2118.421
10175,India,35,Andaman And Nicobar Islands,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Coarse Cereals,0.032,0.049,1510
10176,India,35,Andaman And Nicobar Islands,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Foodgrains,5.886,11.622,1974.655
10177,India,35,Andaman And Nicobar Islands,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Maize,0.032,0.049,1510
10178,India,35,Andaman And Nicobar Islands,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Pulses,0.462,0.133,287.672
10179,India,35,Andaman And Nicobar Islands,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Rice,5.391,11.44,2122.081
10180,India,35,Andaman And Nicobar Islands,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Tur,0.281,0.104,370
10181,India,35,Andaman And Nicobar Islands,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Kharif,Urad,0.181,0.029,160
10182,India,35,Andaman And Nicobar Islands,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Foodgrains,0.1,0.021,210
10183,India,35,Andaman And Nicobar Islands,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Moong,0.1,0.021,210
10184,India,35,Andaman And Nicobar Islands,2018,"Agriculture Year (Jul - Jun), 2018",Foodgrains,Rabi,Pulses,0.1,0.021,210
10185,India,35,Andaman And Nicobar Islands,2018,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Kharif,Groundnut,0,0,
10186,India,35,Andaman And Nicobar Islands,2018,"Agriculture Year (Jul - Jun), 2018",Oilseeds and Commercial Crops,Rabi,Linseed,,0,
10187,India,35,Andaman And Nicobar Islands,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Cereals,5.701,17.981,3154
10188,India,35,Andaman And Nicobar Islands,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,5.701,17.981,3154
10189,India,35,Andaman And Nicobar Islands,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rice,5.701,17.981,3154
10190,India,35,Andaman And Nicobar Islands,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,0.519,0.3,577.79
10191,India,35,Andaman And Nicobar Islands,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Moong,0.364,0.217,597
10192,India,35,Andaman And Nicobar Islands,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Pulses,0.519,0.3,577.79
10193,India,35,Andaman And Nicobar Islands,2019,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Urad,0.156,0.083,533
10194,India,35,Andaman And Nicobar Islands,2019,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Groundnut,0,0,
10195,India,35,Andaman And Nicobar Islands,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Cereals,6.297,13.454,2136.562
10196,India,35,Andaman And Nicobar Islands,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Coarse Cereals,0.041,0.11,2680
10197,India,35,Andaman And Nicobar Islands,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Foodgrains,6.299,13.454,2135.883
10198,India,35,Andaman And Nicobar Islands,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Maize,0.041,0.11,2680
10199,India,35,Andaman And Nicobar Islands,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Pulses,0.002,0,100
10200,India,35,Andaman And Nicobar Islands,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Rice,6.256,13.344,2133
10201,India,35,Andaman And Nicobar Islands,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Kharif,Tur,0.002,0,100
10202,India,35,Andaman And Nicobar Islands,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Foodgrains,0.644,0.262,407.194
10203,India,35,Andaman And Nicobar Islands,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Moong,0.232,0.097,420
10204,India,35,Andaman And Nicobar Islands,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Pulses,0.644,0.262,407.194
10205,India,35,Andaman And Nicobar Islands,2020,"Agriculture Year (Jul - Jun), 2020",Foodgrains,Rabi,Urad,0.413,0.165,400
10206,India,35,Andaman And Nicobar Islands,2020,"Agriculture Year (Jul - Jun), 2020",Oilseeds and Commercial Crops,Kharif,Groundnut,0.006,0.003,550
10207,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Bajra,11,6.88,625.455
10208,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Cereals,1701,4674.41,2748.036
10209,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Coarse Cereals,537,1312.02,2443.24
10210,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Foodgrains,2180.38,4867.33,2232.331
10211,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Jowar,75,92.4,1232
10212,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Kulthi (Horse Gram),1,0,0
10213,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Maize,449,1209.81,2694.454
10214,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Moong,132,70.14,531.364
10215,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Other Pulses,2.67,0,0
10216,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Pulses,479.38,192.92,402.436
10217,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Rice,1164,3362.39,2888.651
10218,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Tur,299,91,304.348
10219,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Kharif,Urad,44.71,31.78,710.803
10220,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Cereals,789,2524.15,3199.176
10221,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Coarse Cereals,195,726.74,3726.872
10222,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Foodgrains,927.95,2627.65,2831.672
10223,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Gram,85,72,847.059
10224,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Jowar,53,43.11,813.396
10225,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Kulthi (Horse Gram),2,0,0
10226,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Maize,142,683.63,4814.296
10227,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Moong,15,11,733.333
10228,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Other Pulses,11,9.53,866.364
10229,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Pulses,138.95,103.5,744.872
10230,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Rice,586,1786.41,3048.481
10231,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Urad,25.95,10.97,422.736
10232,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Foodgrains,Rabi,Wheat,8,11,1375
10234,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Castorseed,92,35.32,383.913
10235,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Nigerseed,0,0,
10236,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Oilseed,264.86,275.44,1039.946
10237,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Rapeseed and Mustard,0,0,
10238,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Sesamum,19.73,7,354.79
10239,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Kharif,Sunflower,2.13,1,469.484
10240,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Rabi,Oilseed,180,265.5,1475
10241,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Rabi,Soyabean,128,206.02,1609.531
10242,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,Rabi,Sunflower,22,23,1045.455
10243,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,,Cotton,1446.3,600.535,415.222
10244,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,,Jute and Mesta,0,0,
10245,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,,Mesta,0,0,
10246,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,,Safflower,10,7,700
10247,India,36,Telangana,2011,"Agriculture Year (Jul - Jun), 2011",Oilseeds and Commercial Crops,,Sugarcane,45,3843.45,85410
10248,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Bajra,10,12,1200
10249,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Cereals,1518.97,5207.11,3428.053
10250,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Coarse Cereals,561.97,2084.55,3709.362
10251,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Foodgrains,1972.48,5498.38,2787.547
10252,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Jowar,75,90.55,1207.333
10253,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Kulthi (Horse Gram),0.83,0,0
10254,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Maize,474,1978,4172.996
10255,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Moong,136,100,735.294
10256,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Other Pulses,2.25,1,444.444
10257,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Pulses,453.51,291.27,642.257
10258,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Ragi,2,3,1500
10259,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Rice,957,3122.56,3262.863
10260,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Small Millets,0.97,1,1030.928
10261,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Tur,275.43,153,555.495
10262,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Kharif,Urad,39,37.27,955.641
10263,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Cereals,697.66,2535.32,3634.034
10264,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Coarse Cereals,236.26,1001.32,4238.212
10265,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Foodgrains,855.21,2734.32,3197.25
10266,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Gram,112,164,1464.286
10267,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Jowar,47.26,35.32,747.355
10268,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Kulthi (Horse Gram),3.12,2,641.026
10269,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Maize,189,966,5111.111
10270,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Moong,13.89,10,719.942
10271,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Other Pulses,10.59,9,849.858
10272,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Pulses,157.55,199,1263.091
10273,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Rice,461.4,1525,3305.158
10274,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Urad,17.95,14,779.944
10275,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Foodgrains,Rabi,Wheat,0,9,0
10276,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Castorseed,98.5,52.5,532.995
10277,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Groundnut,16,24,1500
10278,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Oilseed,297.5,373.1,1254.118
10279,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Sesamum,23,8.59,373.478
10280,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Kharif,Sunflower,2,2,1000
10281,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Rabi,Groundnut,171,310.6,1816.374
10282,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Rabi,Oilseed,208,349.68,1681.154
10283,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Rabi,Soyabean,158,286.01,1810.19
10284,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,Rabi,Sunflower,26,30,1153.846
10285,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Cotton,1811.49,905.218,499.709
10286,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Jute and Mesta,0,0.182,0
10287,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Mesta,0,0.182,0
10288,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Safflower,11,9.08,825.455
10289,India,36,Telangana,2012,"Agriculture Year (Jul - Jun), 2012",Oilseeds and Commercial Crops,,Sugarcane,41,3574,87170.732
10290,India,36,Telangana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Bajra,10.24,10.01,977.539
10291,India,36,Telangana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Cereals,1639.7,4932.56,3008.209
10292,India,36,Telangana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Coarse Cereals,554.87,1777.87,3204.12
10293,India,36,Telangana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Foodgrains,2049.49,5121.36,2498.846
10294,India,36,Telangana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Jowar,71.21,76.94,1080.466
10295,India,36,Telangana,2013,"Agriculture Year (Jul - Jun), 2013",Foodgrains,Kharif,Kulthi (Horse Gram),1.02,0,0
